ds,,count,hate_speech,offensive_language,neither,class,tweet,id
c,525,0,0,0,0,2,Suicide car bomb in southern Afghanistan kills at least 29 | Bangkok Post: news https://t.co/pseojTFGIT #Banislam,8.77893098692461E+017
c,526,0,0,0,0,2,@kristinracine @Chet_Cannon Thanks for revealing the deep blackness of your heart--a good drone is always on message--be proud of those words   #LeftIsDeath  #NoMuslims,8.76492862770344E+017
c,527,0,0,0,0,0,We stand with Hungary Poland Czech Republic and Slovakia. #RefugeesNotWelcome #DeportThemAll  #FuckTheEU 👌🏻🐸🇭🇺🇵🇱🇨🇿🇸🇰 https://t.co/pvPJG5CrtH,8.76204836353696E+017
c,528,0,0,0,0,0,RT @SamInfidel: Today's Lesson On Islam: #WakeUpPeople☝️ #EnoughIsEnough🕋💩☠️🕌😱 #TravelBanNOW💫🔥🤢📛 #NoRefugees⛔️❌ #NeverSubmitToIslam❌⛔️🕌🕋 #N…,8.77784177524879E+017
c,529,0,0,0,0,2,White women of #Britain and #Europe be this woman: https://t.co/CfOm8Rc2IN #JaydaFransen #Whites #WhitePeople #WN #WPWW #RaHoWa #BanMuslims,8.75136779027874E+017
c,530,0,0,0,0,2,Canadian sniper kills an ISIS fighter from TWO MILES away https://t.co/papOBdrn6B via @MailOnline. 1 SHOT 1 KILL #BANISLAM,8.77922841047441E+017
c,531,0,0,0,0,2,"Why is it Islam Is the only ""Religion"" that promotes Terrorism ? And shares no other views with any other ""Religion"" @TRobinsonNewEra",8.77308006127555E+017
c,532,0,0,0,0,0,@Intellectual200 @BhittaniKhannnn @Gurjarmukesh_ Yea what about your Islamic terrorism? Bloody Paki.,8.7721873476667E+017
c,533,0,0,0,0,0,I never laughed so hard💀💀💀🤦🏽‍♂️ I hate niggas😭😭!! https://t.co/5ms5HWVa6b,8.77285480152171E+017
c,534,0,0,0,0,0,I hate Black people gkhhhjfjh😭😭😂😂 https://t.co/flOJk1gw2l,8.77207063235002E+017
c,535,0,0,0,0,0,Keep seeing this tweet of a black nigga talking bout how much he hate black women. Fuck him. Stupid niggas not spose to trigger u!!,8.77298117279793E+017
c,536,0,0,0,0,0,@RTLFrance islam is a global danger islam is a real threat to world peace Immediately stop western politicians ensl… https://t.co/GLN3lIEOHH,8.77280432353665E+017
c,537,0,0,0,0,0,Ban Islam in America. They will never follow American ways. Ban in1952 !,8.77279262881067E+017
c,538,0,0,0,0,0,@007harvey1 @HMachaggis @Mariamjay3 @s_mykie What you guys know? How to kill a muslim on a street and run away ??… https://t.co/XhFjXjnGzO,8.77254128325599E+017
c,539,0,0,0,0,0,@MaajidNawaz @wealdengirl What is his 'ex-ideology'? We know #Islam is an evil ideology but what was EDL 'ideology… https://t.co/V8HM0opSiK,8.77262384318042E+017
c,540,0,0,0,0,0,https://t.co/prZNPEfEag 'ALT'-right is an insult Those who use that term believe rightwing ppl 2 b something evil. NOT TRUE.  BAN MUSLIMS!,8.7718533956735E+017
c,541,0,0,0,0,0,@JosephAWard_ @Stan66G @SkyNews It tells me that Islam is fucking evil,8.77191604532105E+017
c,542,0,0,0,0,0,I don't stand for Islam or sharia one bit. They lie cheat and kill as their faith demands or they will be killed.T… https://t.co/KqcO66wnHE,8.77208343336694E+017
c,543,0,0,0,0,0,There you go Damn the MUSLIM CULTURE . MUSLIM TAKE YOUR ASS BACK HOME WE DON'T NEED YOUR HATE WE HAVE OUR OWN THE… https://t.co/hewXxm0DGO,8.77244054400062E+017
c,544,0,0,0,0,0,@NEWS957 islam is a global danger islam is a real threat to world peace Immediately stop western politicians enslav… https://t.co/3H0obnWOga,8.77280487361925E+017
c,545,0,0,0,0,0,i'm not homophobic i just hate seeing gay people uwu nothing personal,8.77278034843316E+017
c,546,0,0,0,0,0,BAEKHYUN DISABLED HIS COMMEMTS ON IG SHUT THE FUCL UP I HATE YOU ASSHOLES HE LITERALLY ONLY WAMTED PRIVACY,8.772482461329E+017
c,547,0,0,0,0,0,@tagesspiegel islam is a global danger islam is a real threat to world peace Immediately stop western politicians e… https://t.co/texVhSDWaB,8.7727928506887E+017
c,548,0,0,0,0,0,@JackPosobiec Disgusting! Another terrorist attack perpetrated by a  radical ISLAMIC terrorist! Islam is NOT a religion of peace! #FuckIslam,8.77257757589721E+017
c,549,0,0,0,0,0,@adlinsfea Islam is evil. A killing machine that needs to be stopped! https://t.co/MA9o9CAfzo,8.77278701162988E+017
c,550,0,0,0,0,0,@SkyNews No but Islamic terrorism has killed hundreds of innocent people in the name of a goat fucker.,8.77232733487075E+017
c,551,0,0,0,0,0,@olifart49 I hate you cause you're gay,8.77246978844803E+017
c,552,0,0,0,0,0,@ChowdharyImran7 @MusaAliZeeshan We shud wsahed out from our society from those bastards who used Islam as a terrorist propuganda tool,8.77261412493652E+017
c,553,0,0,0,0,0,@yasminisyasmin @piersmorgan The British government invites hate by allowing Muslim cultists to move to the country,8.77211543431197E+017
c,554,0,0,0,0,2,To deny or cover up the hate involved with murdering of black women + Muslim is also hateful #NabraHassanen,8.77252998711439E+017
c,555,0,0,0,0,0,@TRobinsonNewEra Because hate and violence are Muslim things aren't they Stephen? Just like rape. If everyone liste… https://t.co/2pSgZLOoL3,8.7730609983735E+017
c,556,0,0,0,0,0,"@5thHouSSe I hate Islam and broadcasting a list of places  to yell "" Allah Akbar "" full of fags isn't the smartest idea  just saying 🤔",8.77325349218013E+017
c,557,0,0,0,0,0,@jongaunt @TariDot429 @TRobinsonNewEra The problem IS Islam. Period. All western countries need to ban Islam shari… https://t.co/N0xOBrfuMU,8.77236593261785E+017
c,558,0,0,0,0,0,@Waqas_amjad Actually I believe Islam is evil but not all muslims are.,8.77293326789202E+017
c,559,0,0,0,0,0,@piersmorgan get this guy on your show and let him talk about the evil of Islam but your too scared of the truth https://t.co/rUj7HG5ofn,8.77214967765897E+017
c,560,0,0,0,0,0,@SarimYousafzai @Julie3J @TRobinsonNewEra Islam preaches hate. Tommy recognizes this fact. Perhaps you should educa… https://t.co/TarIHmxfgN,8.77261721005474E+017
c,561,0,0,0,0,0,They hate all who know the truth about Islam https://t.co/6pH9NsLPe7,8.77239375221883E+017
c,562,0,0,0,0,0,@RTLnieuws islam is a global danger islam is a real threat to world peace Immediately stop western politicians ensl… https://t.co/z1OaqY6UYj,8.77279733813305E+017
c,563,0,0,0,0,0,@piersmorgan Islam IS the problem. The Quran preaches hate for crying out loud man! Read it and educate yourself!,8.7717513489281E+017
c,564,0,0,0,0,0,@piersmorgan Islam is incompatible with civilization and any other religion/ideology. Islam is evil. #BanIslam,8.77197058465288E+017
c,565,0,0,0,0,0,@CBJOHNSON143 @PrisonPlanet Islam IS a problem for everyone and every where it takes evil root. The problem is not… https://t.co/DemA2jAK7s,8.77281254533726E+017
c,566,0,0,0,0,0,@realshocks @shamocha_1 That is why i hate the ideology of islam. I am aware of islam and not phobic about the cult-,8.77199654852731E+017
c,567,0,0,0,0,0,@EmmaKennedy How do Brits allow a Muslim mayor to essentially tell them to get used to terrorism?,8.77191705652453E+017
c,568,0,0,0,0,0,@ToreRHamming @metesohtaoglu The war is not against terrorism but against people who want Islamic law and destroy n… https://t.co/4vOnBKnMR6,8.77302157883695E+017
c,569,0,0,0,0,0,All we need to know is that countries without Islam have no terrorist problems. Problems start when Muslim populati… https://t.co/XnqSJjyASl,8.77191105158279E+017
c,570,0,0,0,0,0,ANOTHER MUSLIM EXPLODED.  TIME TO SPREAD HATE WOOOOO https://t.co/MuB426xJQ5,8.77262949542449E+017
c,571,0,0,0,0,0,Completely agree. The Qur'an is dualistic (totally different way of treating infidels) and full of hate and incite… https://t.co/TZ1swgNafk,8.77296643342783E+017
c,572,0,0,0,0,0,@PrisonPlanet @lightbkey Add to that the millions of childbrides who suffer under Islam everyday. Islam is a threat… https://t.co/ia0oYVjdKp,8.77198415498707E+017
c,573,0,0,0,0,0,@organicgangstr Imam preaches hate. Extreme Muslim kills bc of Imams influence  TR preaches hate. A follower kills… https://t.co/x1RCux1R7x,8.77236398004335E+017
c,574,0,0,0,0,0,When you let too many in they destroy your country. Ban them you idiots! Export the crazy ass Muslims or watch your… https://t.co/b9MH0GhZiB,8.77310626984481E+017
c,575,0,0,0,0,0,Islam is a Cult of Evil that should not be in a western country... https://t.co/e7gHjVD9lM,8.77264426428023E+017
c,576,0,0,0,0,0,kill him start killing them now and keep killing them till they are NO MORE ON EARTH kill all those who would symp… https://t.co/e8b6cE89xo,8.7722240168319E+017
c,577,0,0,0,0,0,@V_of_Europe We want this in AMERICA!! BAN ISLAM NOW!!!!,8.77248872401076E+017
c,578,0,0,0,0,0,@DWPscumbags @MikiB007 Both guys are scum including the Muslim preacher as he does preach hate in luton,8.77237072985248E+017
c,579,0,0,0,0,0,@3lectric5heep Right wing countryman PATRIOTS should call for a ban on muslim @labour sob's,8.77195645827731E+017
c,580,0,0,0,0,0,"@PrisonPlanet ""liberalism go to hell"" WTF I HATE ISLAM NOW!!",8.7724229190323E+017
c,581,0,0,0,0,0,@BashemB Muslims are evil ppl followingevil fake religion&amp;do evil things.If not where are all the peaceful ones c… https://t.co/AcFrDVn1K7,8.77193037725696E+017
c,582,0,0,0,0,0,@ZatsepinaElena I hate Christian XXX. He's a homophobic bitch. He denies his past in gay porn!!! He said that he co… https://t.co/tAbMfNp8XU,8.77205018000191E+017
c,583,0,0,0,0,0,I have a mum. Doesn't mean I don't fucking hate women. https://t.co/i1CVJV64kU,8.77211829243609E+017
c,584,0,0,0,0,2,I hate it when people talks bad on gayslesbiansbiand transgender people. We are all the same. Nobody is different. Remember that.,8.77275134444397E+017
c,585,0,0,0,0,2,I hate wood tip blacks wit a passion,8.77236059884708E+017
c,586,0,0,0,0,2,@blackgirlicon I hate how they pit black women against eachother. They gotta stop that. Rih is successful b/c of her hardwork same for Bey.,8.77195489200022E+017
c,587,0,0,0,0,2,How can we say we don't support hate when it is all our government and papers preach? https://t.co/3BWFc4No4s #FinsburyPark #Toryhypocrisy,8.77201128110399E+017
c,588,0,0,0,0,2,Call him what he is: a terrorist. He killed a young woman because she was Muslim. He stalked her. It's a hate crime. https://t.co/8Djue6xNwC,8.7720068992716E+017
c,589,0,0,0,0,2,I don't prefer black women but that don't mean they still ain't got the JUICE! Yall trippin. Where all this hate comin from?,8.77203304069157E+017
c,590,0,0,0,0,2,Anti-Muslim hate crime surges in England after Manchester and London Bridge attacks https://t.co/S3c6a112js,8.7723964083882E+017
c,591,0,0,0,0,2,@mrjamesob So should Muslims be banned from reading the Quran? It's filled with hate speech against women gays an… https://t.co/DICwW3Mffo,8.77231560919052E+017
c,592,0,0,0,0,2,libertarians don't hate you bc you're gay they hate you bc you're poor!!!,8.77286057305412E+017
c,593,0,0,0,0,2,This hate will eat up our youth n will leave hate in return only @a_siab how to stop #hate against Muslim all around https://t.co/pYpg0dWc7K,8.77205621367607E+017
c,594,0,0,0,0,2,@TRobinsonNewEra People like you criticise Islam for being violent? Yet what's your solution? Kill all Muslims. You are saying we are,8.77216459763712E+017
c,595,0,0,0,0,2,i hate being off my 80hd meds more than mental health ones bc i just get so fucking annoying and i know it!!!!,8.77207787130016E+017
c,596,0,0,0,0,2,@MumbaiPolice This doctor frm Bombay is threating to kill Hindu patients if Pak/Islam is criticized. Proof URL-… https://t.co/TOVeeCC2Mz,8.77186569890935E+017
c,597,0,0,0,0,2,An absolutely vile post Disgusting attitude Utterly nastyshameful+horrible Hateful hate  But illegal? Arrestable?… https://t.co/jXYeZCjB1u,8.7727338574678E+017
c,598,0,0,0,0,2,@TRobinsonNewEra @ThamesVP blatant threat to kill will you act on this ? Or does the law only apply if a non musli… https://t.co/F70YAMi4d0,8.77301623416029E+017
c,599,0,0,0,0,2,the hate for islam is unreal lol,8.77191931729674E+017
c,600,0,0,0,0,2,Ugh IKR? How dare Snapchat shove all these animal filters down my throat even tho I hate going to the zoo!!! Who tf… https://t.co/DW1CNKX88P,8.77220288467009E+017
c,601,0,0,0,0,2,"@sternshow @GeorgeTakei I love this idea! And don't listen to the people who say they ""hate the gay stuff"" Howard h… https://t.co/tEwZ5jutmO",8.77219048169161E+017
c,602,0,0,0,0,0,College professor to blacks other minorities: Let white people ‘f***ing die’ https://t.co/rnmos96bwi via @JonStreet @theblaze,8.7731589575603E+017
c,603,0,0,0,0,2,@glacieva @WestieMatthew No don't worry I think the same ppl that hate gay ppl also would hate her,8.77204088802423E+017
c,604,0,0,0,0,2,@RealMuckmaker What does trump think just because he's a dumb ass black people are too?  I hate to tell you this  he is sadly mistaken!,8.77289840651506E+017
c,605,0,0,0,0,2,I hate when gays get so upset that straight people don't like gay people. Like they don't have to like our lifestyle at all.,8.77310158979903E+017
c,606,0,0,0,0,2,@nothingwaits4u @GINGSENGSTRP This women didn't blame islam because islam saved her from that evil man,8.77269506036568E+017
c,607,0,0,0,0,2,Muslim kill a white guy : Pure hate       White guy kill a muslim : https://t.co/QKAWHTBTSS,8.77264398275887E+017
c,608,0,0,0,0,2, what's my award for being straight ??? omg I hate people. https://t.co/kI59wFU0QF,8.77278666300027E+017
c,609,0,0,0,0,2,https://t.co/0Rfhg77YyH glad the world is seeing the truth of the UK divided and media hate towards minorities @HackneyAbbott  @OpBlackVote,8.77273509692547E+017
c,610,0,0,0,0,2,"Lmao can u imagine ""I hate blacks"" ""I hate em too"" ""But I hate Jews more"" ""I hate them more than you"" ""I'LL STAB YOU"" ""I'll stab you more!""",8.77244156963377E+017
c,611,0,0,0,0,2,also i wanna make it clear i dont hate black men ik some black men admit their fellow brothers aint shit and hate BW too yall can stay,8.77324578208359E+017
c,612,0,0,0,0,2,"I hate when people say ""you're going to regret going black"" 😫 https://t.co/Iz3TGrxneD",8.77259930968785E+017
c,613,0,0,0,0,2,Police hunt and kill black people like Philando Castile. There's no justice | Steven W Thrasher https://t.co/BNtTkXMzdc,8.77186998372532E+017
c,614,0,0,0,0,2,I am openly gay and most people expect my room mates hate me. https://t.co/5o8hmwUZkh,8.77232266904318E+017
c,615,0,0,0,0,2,I've never hated a fictional gay couple as much as I hate klaine in season 6,8.77307649456574E+017
c,616,0,0,0,0,2,I have mental health problems and I don't go slaughtering people you bum ass fucking bitch. He is a TERRORIST https://t.co/6Dqe8UYvkJ,8.77234218497184E+017
c,617,0,0,0,0,2,I WAS FUCKJNG SUPPOSED TO GO TO GAY PRIDE UGHHHHH I HATE FLAKES,8.77221173691531E+017
c,618,0,0,0,0,2,@halvahbutt Cause ISIS is Sunni. Not because they're violent extremists and kill any and everyone they specificall… https://t.co/DLE9t9sdAo,8.7727114126986E+017
c,619,0,0,0,0,2,'I want to kill all Muslims!' screamed Darren Osborne...his screams still echo in my brain. https://t.co/VJMW8HboqT #Islamophobia,8.77304342625231E+017
c,620,0,0,0,0,2,No matter how progressive your city your police will still kill innocent black people. Enough is enough. https://t.co/8PzeFUGZjD,8.77182432184853E+017
c,621,0,0,0,0,2,PEOPLE WILL DIE ... https://t.co/bhvrgCFSuM,8.77231450986295E+017
c,622,0,0,0,0,2,@Some_BlackGuy You really hate black people that much?,8.77281875093365E+017
c,623,0,0,0,0,2,"This whole ""I hate black women"" thing is getting old but for some reason we always there for y'all dusty ass mfs",8.77248858719269E+017
c,624,0,0,0,0,2,again i'm fucking gay but fuck niall marry shawn kill luke https://t.co/0shJdrdvdv,8.77301435356111E+017
c,625,0,0,0,0,2,@TRobinsonNewEra Your evil tactics of fear toward Islam + Muslim people only serves to divide Britain more. It's ev… https://t.co/cjsyIOkI95,8.77292573219598E+017
c,626,0,0,0,0,2,Muslim does NOT mean terrorist &amp; equating the two has negative psychological effects - more from @NPR https://t.co/QcA6zcRh9t,8.77288705500762E+017
c,627,0,0,0,0,2,@Feminist_Logic_ Its not that i hate western society it's that i hate it's hypocrisy &amp; problems while also loving… https://t.co/hnBD970TVR,8.77230878627426E+017
c,628,0,0,0,0,2,i hate being gay and not able to DO ANYTHING WITH IT bc im not gay for anyone attainable!!!!!!!!!!!!!!!,8.77276283809534E+017
c,629,0,0,0,0,2,wrong. obviously we dont think all muslims r bad. there is no muslim ban. that is literally #fakenews https://t.co/UcEW1g028c,8.77324863752421E+017
c,630,0,0,0,0,2,I hate people who want to speak on racism but still be anti-black and lowkey racist themselves,8.77266087397605E+017
c,631,0,0,0,0,2,this is a weird hill for the ACLU to die on considering he said that GAY PEOPLE SHOULD BE FUCKING KILLED https://t.co/P7KB4o87zW,8.77256999972598E+017
c,632,0,0,0,0,2,"#JusticeForNabra if you don't address hate crimes now more Muslim girls will be killed stop protecting ""whatever ""and face the truth!",8.77205939753034E+017
c,633,0,0,0,0,0,Mayor of London is an Islamic terrorist https://t.co/IitJVwKhzb,8.77246474601607E+017
c,634,0,0,0,0,0,...Obscene. I hate these fucking cunts... https://t.co/cuqtTMPppI,8.7726315721087E+017
c,635,0,0,0,0,0,I hate people like this... https://t.co/ySBScMuP8H,8.77226769740444E+017
c,636,0,0,0,0,0,I think he was fairly kind. You are a fascist nazi racist xenophobic hateful poisonous extremist evil nasty… https://t.co/6uSaRcbdAl,8.77241780055486E+017
c,637,0,0,0,0,2,Boxer Amir Khan expresses fear after Finsbury Park London Terror Attack https://t.co/t25XbAtS9c https://t.co/GdBbtSpLKc,8.77229893976826E+017
c,638,0,0,0,0,2,Finsbury Park: London police treating van collision incident as terror attack https://t.co/7TsOGirgig,8.7732588163038E+017
c,640,0,0,0,0,2,Finsbury Park attack: Roses for Ramadan worshippers - https://t.co/8xRz5VUl02,8.7728340962585E+017
c,641,0,0,0,0,2,Who is a better example of a human being? One who helped save a life? Or one who promotes hate? #finsburypark… https://t.co/H59aeexQRn,8.77240627318202E+017
c,642,0,0,0,0,2,@bylka613 We are fear from the word of terrorist but the Islam is not,8.77276122127507E+017
c,643,0,0,0,0,2,Which reminds me...did you ever condemn the attack against the Muslim worshippers in London the other night? https://t.co/Fg8Ricf8Gl,8.77296021365305E+017
c,644,0,0,0,0,2,😂😂😂😂 hate you https://t.co/FX15OcnVYI,8.77192272953168E+017
c,645,0,0,0,0,2,@realDonaldTrump @POTUS @GOP   Any comment re the Finsbury Park attack? https://t.co/8Uj0b6BUr9,8.77223933564645E+017
c,646,0,0,0,0,2,@Iromg come on a public forum with your own name and ban people from using said name. are you some sort  of totalit… https://t.co/xN01Bz4aDM,8.77262670579335E+017
c,647,0,0,0,0,2,Local Muslims say #FinsburyPark attack is a consequence of anti-Islamic sentiment particularly among media outlet… https://t.co/z6v4RTTeOp,8.77252536851366E+017
c,649,0,0,0,0,2,"@trump2016fan Did another immigrant ""die in a blast"" or was it just a ""loud bang""? https://t.co/2OqekwxHWt",8.77285443586282E+017
c,650,0,0,0,0,2,Finsbury Park terror suspect 'planned to attack' Muslim march in London but was too late it is claimed -… https://t.co/nIiyYhZufE,8.77256772800594E+017
c,651,0,0,0,0,2,Police are investigating if Nabra Hassanen the Muslim teen who was killed in a road rage attack was also raped https://t.co/po61euRMcw,8.77235198534054E+017
c,652,0,0,0,0,2,@HarmlessYardDog @greeneyes0084 One attack on Muslims and the whole world is unsafe. Multiple attacks on Infidels a… https://t.co/WiY4WT4gU6,8.77178643918836E+017
c,653,0,0,0,0,2,Missed this video on my channel? Watch it now ⚡️ Talking about Trump's Immigration Ban  https://t.co/lUHKXEnMYG,8.77276953509843E+017
c,654,0,0,0,0,2,@BBCBreaking Hmmm let me thinkBrussels large muslim populationterror attackparis large muslim popterror attack… https://t.co/99LM0FXkhN,8.7724739752883E+017
c,655,0,0,0,0,2,One cannot be black lives matter and kill yourself. Stop kilng blk people black people!!! https://t.co/nq4oXrsIIM,8.77250003563029E+017
c,656,0,0,0,0,2,@jaketapper @ErinCNN CNN: we won't identify terrorism to keep you in the dark! Suicide by Mass immigration will do… https://t.co/UgKrmRLKKq,8.77292452444488E+017
c,657,0,0,0,0,2,So…? What're y'all so afraid of? 'Cuz I've met lots of you in my 50 years: https://t.co/CBfCDpc5xD  #yeg #ableg #abpoli #hate #racism #fear,8.77221381489938E+017
c,658,0,0,0,0,2,Finsbury Park mosque attack: Good Samaritans left injured Breaking News https://t.co/zvJJd8sQnq https://t.co/aYMYGy5M6O,8.77213262709916E+017
c,659,0,0,0,0,2,Suddenly it'll be a hate crime https://t.co/RK1QZdBiH1,8.77219267032363E+017
c,660,0,0,0,0,2,When Is It 'Terrorism'? How The Media Covers Attacks By Muslim Perpetrators https://t.co/FTKoryf0Ln https://t.co/WISo9E4xJh,8.77175067708461E+017
c,661,0,0,0,0,2,Muslim Labour MP Calls for Ban on ‘Right Wing Extremist Marches’ After Finsbury Attack https://t.co/w0GJHsg36L https://t.co/jScnnVaPiP,8.77223277751656E+017
c,662,0,0,0,0,2,literally spitting in the face of every victim of islamic terrorism. #MoreThanARefugee https://t.co/KmfLMKqasD via @YouTube,8.77210072564331E+017
c,663,0,0,0,0,2,He wants a Muslim immigrantion ban in the UK if you haven't looked at the US has anything improved?,8.77297601346929E+017
c,664,0,0,0,0,2,"@nickreeves9876 How is it ""far-right"" to be against the endless Muslim terrorism across europe on a near daily basi… https://t.co/4hq29xee34",8.77266288917311E+017
c,665,0,0,0,0,2,CFoI: Terrorist kills 1 injures 11 in London van-ramming attack against Muslims https://t.co/LlMeaJY6mZ https://t.co/nBIH0nFExG #BattleF…,8.77203280698409E+017
c,666,0,0,0,0,2,@NBCNews Liberal Democrats want more immigration from Middle-east.We support Prez Trump's travel ban so this doesn'… https://t.co/GcIwSHBp4A,8.77255052372652E+017
c,667,0,0,0,0,2,Car ploughs into police van in Paris Champs-Elysees ‘attack’ https://t.co/jjxHUhRphM #newsgistng https://t.co/A5rdV6bIW8,8.77257288246977E+017
c,668,0,0,0,0,2,Finsbury Park attack: Son of hire boss held over Facebook post https://t.co/HgP6n9dRZj,8.77239795847705E+017
c,669,0,0,0,0,2,Police: Road rage led to bat attack Muslim teen's death - ABC News - https://t.co/vfNt4Ro0HP via @ABC,8.77270581590274E+017
c,670,0,0,0,0,2,THEY HATE BLACK PEOPLE BUT THEY LOVE SPRAY TANNING SO THEY CAN TRY THEIR BEST AND LOOK LIKE US,8.77214289437884E+017
c,671,0,0,0,0,2,people: ‘Predatory’ Black Bears Kill Two People In Two Days In Alaska Wilderness https://t.co/JVHmbGsalI,8.77320818329387E+017
c,672,0,0,0,0,2,@ThankGod4DT @Anderson2Karen @IvankaTrump Same with thousands of Muslim refugees - also face death from ISIS Trump would prefer they die ☹️,8.77312139622404E+017
c,673,0,0,0,0,2,UK Police Arrest Man For Rude Facebook Post About Finsbury Park Attack https://t.co/rivaPVF7Yo via @dailycaller,8.77326575271682E+017
c,675,0,0,0,0,2,This is the guy and van from terror attack......  question...... why is he giving the ISIS one finger signal used... https://t.co/eEAKvA3iSJ,8.77213281353687E+017
c,676,0,0,0,0,2,I took an art class to help my mental health and anxiety but I am sitting in class on the verge of having a full blown panic attack yaaaaaaa,8.77291475586826E+017
c,677,0,0,0,0,2,19.06 Finsbury Park Terrorist Attack - Aftermath #May #Corbyn #TheresaMay #JeremyCorbyn #FinsburyParkMosque https://t.co/zLRh5o1xLw,8.77249189889155E+017
c,678,0,0,0,0,2,@piersmorgan @DailyMail So Scientology is badbut Islam is great?Which religion calls to kill infidels?,8.77280083811209E+017
c,679,0,0,0,0,2,Council of Europe Using ECHR to 'Smear' Russia - Lawmaker on Gay Propaganda Ban https://t.co/AsBzlbpRQp,8.77183693399499E+017
c,680,0,0,0,0,2,When ever a non Muslim guy attacks people they say he had a mental health problem  it's a terror attack you fucki… https://t.co/WsSYv33N1J,8.77192277705318E+017
c,681,0,0,0,0,2,@HenryMullen500 Facts not hate Incase you hadn't noticed Islam started the hate 1400 years ago,8.77269602358743E+017
c,682,0,0,0,0,2,How will these Muslim refugees celebrate? Maybe a peaceful truck attack? #WorldRefugeeDay,8.77180076193968E+017
c,683,0,0,0,0,2,New story on NPR: Finsbury Park Attack Reinforces Terrorist Ideology https://t.co/M1xxowZyC4,8.77267492598674E+017
c,684,0,0,0,0,2,Anti-Muslim hate crime surges after Manchester and London Bridge attacks https://t.co/E5uUYM9eJc #hatecrime,8.77231559887245E+017
c,685,0,0,0,0,2,Finsbury Park attack: 'My dad got hit' https://t.co/nKOZ16VItQ,8.77233658746347E+017
c,686,0,0,0,0,2,"Of all the ""hate crimes"" lately how many have been real? https://t.co/ZmouhXBpES",8.77212396875653E+017
c,687,0,0,0,0,2,Beautiful!  Voices raised together to drown out hate! https://t.co/sLL46hL63u,8.77224474856354E+017
c,688,0,0,0,0,2,Father of murdered Muslim teen: why did you kill my daughter https://t.co/0OidpOAheC,8.77215556402897E+017
c,689,0,0,0,0,2,It really weighs heavy on me when Black men die so young. #RIPProdigy 💔💔💔,8.77236746215453E+017
c,690,0,0,0,0,2,When Is It 'Terrorism'? How The Media Cover Attacks By Muslim Perpetrators https://t.co/5jxtX2AS8Y,8.7717728160471E+017
c,691,0,0,0,0,2,Trump quick to condemn Islamist terror. Still silent on the mosque attack https://t.co/MguffKtCbK @realDonaldTrump does not like Muslims,8.77179388273582E+017
c,692,0,0,0,0,2,I really hate to see black men bashing black women 😴,8.7722395513591E+017
c,693,0,0,0,0,2,Some of the most deluded things I've heard since the TERRORIST attack at Finsbury Park:,8.77220109529604E+017
c,694,0,0,0,0,2,Council of Europe Using ECHR to 'Smear' Russia - Lawmaker on Gay Propaganda Ban https://t.co/RX035QiNEc,8.77184596361794E+017
c,695,0,0,0,0,2,@SeattlePD  Terrible police department.  How many more black people you going to kill?  Burn in Hell.,8.77260470322963E+017
c,696,0,0,0,0,2,Today the flag at Ton Castle is at half-mast to mark #FinsburyPark attack.  Tomorrow it will be raised for the Duke of Cambridge's birthday,8.77178871786897E+017
c,697,0,0,0,0,2,Hate preachers need to stop using interpretations and translations as a basis of their points against Islam.,8.77320632228172E+017
c,698,0,0,0,0,2,Washington Post cites 67% rise in Muslim hate crime. Always forget Jews are targeted more. Where's their article? https://t.co/iTOyyhBrR0,8.77200149361164E+017
c,699,0,0,0,0,2,Happy Tuesday to anyone with mental health problems but isn't also a terrorist. Great job.,8.77199546509652E+017
c,700,0,0,0,0,2,@BeauWillimon @DaMinoshow @ossoff @karenhandel is an evil bitch. She hates minorities is against gay rights gay m… https://t.co/TvjcWKSxLJ,8.77330220365238E+017
c,701,0,0,0,0,2,Certainly not a terrorist he has mental problems or it was just an accident but can't be a terrorist he is not muslim #FinsburyPark,8.77216687476675E+017
c,702,0,0,0,0,2,"RT #FightExtremism ""Wave of anti-Muslim sentiment like attack at #FinsburyPark to likely bolster #ISIS’s victimho… https://t.co/tU8rAfEicA""",8.77193284321509E+017
c,703,0,0,0,0,2,Islamic terrorist attacks since 2001 (june 17 2017) Jihad is not just spiritual warfare! #Islam #Jihad https://t.co/XDdftgPPBV,8.77175960549941E+017
c,704,0,0,0,0,2,An idea that needs censorship to survive will die of its own accord... Unless we give it that censorship.... https://t.co/bqEYsDPH9g,8.77196390706893E+017
c,705,0,0,0,0,2,Anti-Muslim hate crime surges after Manchester and London Bridge attacks https://t.co/6sguAXSxD2,8.77189401528472E+017
c,706,0,0,0,0,2,@slathiana @Za1d Yeah!  but we are reason of thatif we help poor they will never go wrongterrorist are Muslim ar… https://t.co/U0GzMYFjdE,8.77234167892779E+017
c,707,0,0,0,0,2,@Jawz187 What do these evil human beings force on their people? Islam is not just a religion it's a political ideol… https://t.co/agveVOO1Gd,8.7724316241005E+017
c,708,0,0,0,0,2,I Born as a Muslim.  I Stay as a Muslim.  I Die as a Muslim.   #غردلي  #عن  https://t.co/LMu48QFbEj,8.77292619864441E+017
c,709,0,0,0,0,2,@Queerty posted a great way to deal with hate during #Pride season.   https://t.co/chj2lIP3vO,8.77235856091734E+017
c,710,0,0,0,0,2,Police hunt and kill black people like Philando Castile. There's no justice | Steven W Thrasher https://t.co/9LBd35wQVf via Yahoo!,8.77329845750973E+017
